hogar;agente;tipo_domicilio;forma_pago;dia;hora;duracion_minutos;valor
199;71;2;3;5;2;42;163000
603;92;4;1;10;7;42;154000
903;76;1;2;16;13;52;1000
244;92;2;3;28;11;42;139000
847;77;4;1;11;20;39;146000
369;51;2;1;2;20;47;126000
297;15;1;1;8;14;43;33000
751;55;4;2;24;13;49;122000
918;95;4;3;4;13;29;35000
332;20;1;2;18;8;25;77000
909;37;4;2;25;6;16;83000
499;50;4;2;4;12;23;35000
703;52;2;3;31;10;30;85000
547;68;3;2;1;13;19;153000
808;88;1;1;27;9;25;101000
990;48;4;3;31;11;12;131000
237;11;1;3;20;0;40;90000
268;53;2;1;2;20;53;128000
188;23;4;1;11;14;35;132000
359;38;4;3;2;13;29;196000
388;79;4;2;14;13;32;137000
194;40;2;3;10;1;54;57000
163;91;1;2;2;7;23;30000
371;97;3;3;20;18;13;107000
803;76;1;3;12;22;53;180000
943;32;1;1;2;19;22;159000
135;19;4;1;15;6;43;148000
833;53;4;2;17;3;56;110000
185;2;4;3;13;18;35;143000
397;63;2;1;10;6;17;80000
306;34;1;2;1;21;21;38000
611;7;1;1;13;3;43;21000
398;38;4;1;14;4;51;191000
47;43;4;3;14;1;11;152000
466;55;1;3;4;6;17;66000
861;48;4;2;7;20;17;192000
504;47;2;2;13;13;31;107000
809;28;3;3;19;2;33;17000
627;57;1;3;18;21;46;182000
731;25;1;3;15;20;18;152000
319;91;2;3;11;18;48;175000
86;64;1;1;28;10;38;48000
699;8;1;2;22;3;29;101000
484;58;1;2;29;5;59;84000
167;46;4;1;5;4;39;139000
647;74;2;2;25;6;49;83000
892;58;4;2;14;10;21;134000
603;84;4;2;27;2;17;69000
175;62;4;1;18;16;11;16000
273;82;1;2;15;23;50;63000
159;53;2;2;15;23;18;121000
552;50;2;1;26;17;19;81000
657;55;2;2;14;4;47;110000
291;8;2;2;14;14;42;154000
649;9;3;1;31;11;16;82000
33;33;4;3;10;15;57;68000
115;19;4;1;13;7;22;63000
874;78;2;3;13;3;49;88000
901;60;4;2;22;3;21;59000
396;87;3;1;18;15;35;104000
748;6;1;2;8;22;58;1000
108;89;3;1;16;17;52;9000
124;23;1;1;22;2;27;168000
984;11;4;2;17;10;27;107000
893;53;4;3;22;6;46;33000
29;53;2;1;23;5;45;196000
508;51;2;3;3;16;46;25000
722;71;2;2;27;11;50;154000
971;46;1;3;10;1;16;83000
973;4;4;1;12;23;46;46000
868;37;4;1;5;9;47;111000
175;53;1;2;14;1;51;123000
490;67;2;1;20;9;37;131000
232;70;1;1;26;2;12;28000
248;57;1;2;15;12;51;159000
164;19;3;1;9;8;19;31000
643;81;2;1;28;18;30;45000
831;56;1;1;11;16;40;163000
326;40;4;3;23;8;16;166000
974;58;3;1;16;1;19;29000
36;30;3;1;13;22;12;61000
546;60;1;3;22;18;56;56000
645;100;3;3;23;21;55;189000
761;34;4;1;12;12;43;143000
217;29;1;3;24;21;16;55000
871;17;4;1;24;2;52;131000
461;63;4;3;3;7;21;85000
988;45;1;1;23;1;30;105000
900;67;1;2;11;7;29;8000
237;96;2;1;1;16;57;19000
471;56;3;3;27;6;25;34000
356;91;3;3;11;19;50;102000
317;1;1;1;17;17;44;147000
976;48;4;1;18;10;41;41000
401;45;3;3;23;12;49;119000
637;37;3;1;3;13;14;32000
150;41;4;2;5;8;13;191000
822;21;3;1;17;13;41;112000
234;83;3;3;13;7;45;133000
27;68;3;1;16;4;51;36000
668;97;2;3;24;10;36;173000
509;15;4;3;21;23;26;185000
906;40;4;1;3;0;23;12000
377;72;2;3;1;5;54;108000
748;62;4;2;30;2;46;186000
884;49;1;1;30;16;50;182000
169;92;2;2;22;2;55;134000
514;75;4;1;31;18;45;152000
470;36;4;2;4;15;37;151000
172;12;2;1;17;4;13;22000
645;72;4;3;15;10;50;66000
22;64;2;2;6;7;54;161000
273;33;4;2;2;17;37;52000
710;13;1;2;9;22;22;176000
915;45;4;1;22;4;26;47000
959;3;1;2;4;15;32;136000
780;78;1;2;7;12;36;148000
282;15;2;1;14;17;57;180000
986;83;4;3;3;8;43;171000
555;90;2;2;5;17;50;173000
640;50;1;2;18;4;35;49000
226;92;3;3;19;17;30;39000
9;43;3;2;6;3;42;122000
729;75;4;3;16;19;52;79000
810;66;2;3;24;14;17;145000
630;25;2;3;15;2;45;112000
161;81;3;3;8;21;52;147000
860;55;2;1;6;6;47;156000
511;9;2;3;29;2;30;190000
430;37;1;1;10;17;25;188000
308;5;3;2;9;17;44;50000
89;24;1;3;26;11;54;163000
819;91;1;3;12;7;23;47000
760;13;2;2;10;3;16;43000
878;8;2;2;13;2;41;172000
384;82;2;1;12;15;24;143000
411;74;4;2;22;9;26;54000
29;95;3;3;12;3;38;196000
42;32;4;1;18;12;34;99000
769;89;1;2;18;6;40;12000
786;96;1;3;6;16;56;23000
683;62;4;3;14;1;20;5000
573;83;2;1;11;5;25;138000
925;9;2;3;12;6;42;199000
676;39;4;2;26;14;20;78000
745;81;1;2;15;13;58;80000
957;100;3;3;1;16;26;186000
619;100;1;2;30;12;11;34000
142;97;3;3;4;6;37;11000
892;77;3;1;1;11;45;185000
648;11;3;1;30;7;37;37000
155;55;2;2;15;13;10;19000
297;100;4;1;30;4;22;47000
69;45;1;2;21;9;44;114000
602;46;4;1;23;10;18;139000
769;11;4;3;19;6;16;70000
388;36;4;2;17;14;31;59000
715;65;3;1;6;12;12;147000
587;73;1;1;17;4;38;45000
532;91;4;3;6;3;45;17000
268;90;3;2;29;19;22;78000
87;5;3;2;15;16;57;85000
76;90;4;3;24;4;33;187000
142;68;4;1;12;15;51;175000
156;80;1;3;23;22;23;5000
110;7;1;3;12;6;24;3000
95;100;4;1;29;21;39;82000
667;20;3;3;31;10;56;130000
653;69;4;3;20;12;40;46000
479;11;3;3;12;15;14;91000
338;16;4;2;6;10;44;52000
753;43;2;1;20;19;55;19000
787;49;3;2;5;7;24;95000
451;15;4;3;4;6;58;145000
638;88;3;2;28;4;18;164000
691;81;4;2;28;10;33;86000
71;9;1;3;21;0;29;5000
10;26;4;1;3;10;33;64000
434;5;4;1;12;6;54;108000
445;83;3;3;11;12;24;135000
368;51;1;1;14;20;30;160000
702;10;3;3;18;2;14;109000
987;57;2;1;19;16;55;107000
310;50;3;2;28;8;44;46000
113;15;4;3;16;18;32;178000
239;8;3;2;12;15;34;150000
178;88;3;2;10;3;54;145000
919;47;3;1;15;1;48;40000
448;50;3;2;7;14;45;176000
792;70;2;1;20;4;33;45000
520;69;4;2;25;12;48;149000
435;32;2;3;27;21;12;66000
401;39;4;3;19;17;52;166000
604;46;1;3;1;0;42;197000
836;25;1;2;22;0;16;158000
732;7;1;3;29;3;53;7000
98;81;3;3;24;17;22;113000
577;87;1;2;29;5;54;151000
737;13;3;2;25;12;16;181000
697;8;3;2;27;19;52;121000
401;87;4;2;31;8;25;33000
683;95;2;1;25;18;39;153000
596;80;4;3;28;4;56;168000
230;43;1;1;18;13;51;18000
966;49;4;2;30;11;40;11000
269;84;3;3;21;15;13;177000
713;28;2;1;29;14;29;190000
633;57;2;1;28;22;42;189000
166;38;2;1;1;12;14;151000
33;13;4;2;3;16;34;121000
629;56;1;3;26;16;43;79000
14;83;1;3;7;23;44;151000
543;95;3;1;16;16;38;135000
536;44;3;3;23;20;35;69000
764;82;3;1;21;10;49;167000
84;30;4;3;1;10;59;48000
57;79;2;2;5;21;19;77000
978;91;1;2;8;4;34;107000
374;78;3;3;24;18;58;175000
519;100;2;3;28;9;52;192000
538;95;1;1;2;21;26;108000
67;78;2;3;14;21;51;25000
308;63;1;2;7;18;13;102000
635;67;2;1;2;17;10;189000
513;45;2;3;24;7;40;146000
816;23;4;2;16;22;57;119000
924;17;4;3;7;12;41;186000
164;100;4;3;1;8;28;82000
824;98;2;2;21;17;34;31000
818;20;4;3;16;7;43;160000
382;6;2;3;28;22;41;164000
735;21;1;3;24;19;51;104000
543;85;3;2;25;18;19;92000
539;32;1;2;21;12;14;189000
773;2;4;3;17;3;29;163000
965;79;4;1;4;7;37;61000
827;97;1;3;3;22;39;82000
646;21;3;2;2;8;55;143000
341;99;4;3;1;14;29;182000
423;19;2;3;21;0;54;72000
572;87;3;1;27;0;19;64000
858;64;1;1;20;4;49;155000
425;24;3;2;15;21;37;149000
964;43;4;3;10;16;39;195000
100;71;4;2;1;4;55;145000
217;19;4;3;13;17;22;22000
352;39;3;3;4;5;17;146000
932;82;2;3;14;12;23;170000
204;55;1;3;16;20;33;55000
481;50;2;2;26;8;39;130000
554;27;4;1;4;8;46;42000
550;27;4;2;27;7;36;170000
490;94;4;2;7;0;55;159000
484;78;3;2;2;1;44;52000
186;35;3;1;24;14;20;159000
603;12;2;3;18;4;17;180000
574;29;2;3;26;21;51;5000
988;66;4;2;18;5;10;191000
473;19;4;3;3;12;27;134000
365;22;3;2;11;10;44;108000
304;1;2;1;9;14;47;63000
987;84;1;1;14;8;12;131000
358;96;2;1;27;11;24;169000
296;84;3;3;15;20;22;198000
738;50;4;3;12;4;37;61000
301;27;4;1;11;17;50;86000
780;34;2;2;26;14;19;149000
589;2;3;1;26;19;58;123000
723;55;1;3;24;20;12;121000
897;68;2;3;25;18;21;123000
64;28;3;1;28;0;16;178000
749;30;2;1;22;14;21;129000
872;83;4;1;7;6;24;39000
929;35;2;3;29;16;37;26000
829;16;1;3;11;19;45;169000
577;89;1;2;26;13;17;114000
362;26;4;1;18;3;17;66000
871;63;3;3;29;14;15;150000
214;47;4;3;12;11;32;141000
553;35;2;2;12;18;16;197000
715;98;4;3;15;15;36;120000
539;8;2;3;19;10;30;119000
910;15;3;1;10;3;45;123000
662;56;1;1;28;7;35;14000
860;29;4;2;6;17;10;45000
299;71;1;1;30;11;32;189000
634;54;1;2;20;13;21;60000
58;87;3;3;8;13;35;198000
476;8;3;1;1;18;59;11000
427;61;2;2;22;10;39;42000
719;89;2;1;24;5;12;67000
277;55;4;2;17;10;27;53000
696;80;1;3;25;9;31;44000
729;62;1;2;26;13;21;42000
979;35;4;1;21;9;53;190000
988;55;4;1;21;9;58;106000
655;64;3;1;31;22;49;45000
578;29;4;3;26;21;10;122000
498;5;1;3;11;17;44;28000
323;90;3;2;8;19;29;79000
343;59;2;3;12;11;43;69000
150;18;4;3;4;14;14;27000
642;90;1;2;25;20;23;95000
412;85;4;1;18;14;25;113000
598;64;2;3;19;12;56;168000
635;19;3;2;11;3;34;77000
693;92;3;3;5;11;20;167000
932;89;1;1;19;15;26;101000
645;99;4;2;27;13;19;109000
522;90;1;3;28;2;54;197000
763;90;1;2;16;1;39;69000
532;79;1;2;6;3;54;59000
898;77;3;3;22;4;32;38000
749;67;2;2;19;12;15;131000
300;11;2;1;18;12;19;55000
219;47;4;1;2;12;20;76000
204;45;2;1;13;9;58;77000
124;28;2;3;20;5;11;90000
946;3;1;1;1;2;16;167000
684;43;3;1;27;11;46;21000
428;24;2;1;17;22;13;99000
263;39;2;3;6;10;23;141000
763;38;3;2;30;18;47;92000
876;78;2;2;6;19;34;181000
398;78;2;1;9;21;53;62000
334;30;3;2;9;7;40;121000
33;15;4;3;15;14;32;66000
444;79;2;2;14;22;53;73000
987;66;3;1;13;16;14;27000
715;65;2;1;11;11;23;73000
641;55;1;3;2;6;47;81000
889;64;2;1;29;8;44;117000
726;24;2;1;21;17;53;131000
379;69;3;3;30;16;42;127000
805;98;4;2;3;8;17;120000
935;4;2;2;7;3;23;71000
997;72;1;2;2;8;47;26000
843;38;4;3;1;5;37;14000
267;98;2;2;29;21;52;47000
92;10;2;1;7;15;42;112000
243;76;3;3;6;19;33;106000
980;81;3;1;4;7;51;176000
924;35;2;2;11;13;31;166000
184;36;3;1;11;16;28;10000
97;37;3;3;22;22;48;110000
565;50;3;1;25;14;55;63000
364;83;1;3;22;1;16;23000
477;59;4;2;16;18;48;5000
987;73;1;1;16;22;43;56000
98;79;4;1;2;2;14;135000
737;86;1;1;22;16;59;30000
633;31;3;1;25;0;36;8000
472;21;2;2;29;18;44;120000
858;83;1;3;16;3;15;51000
686;53;2;3;27;3;39;147000
437;21;2;3;8;8;22;124000
936;46;3;2;19;11;31;15000
623;82;1;3;5;19;33;6000
100;11;1;2;2;6;27;81000
743;42;4;3;4;4;25;127000
710;14;4;3;23;13;56;67000
634;31;1;2;9;11;15;136000
544;21;2;1;22;10;27;73000
271;81;1;1;31;10;50;128000
836;24;1;1;29;22;19;53000
688;64;1;3;8;15;12;156000
283;1;1;3;23;9;44;57000
321;78;1;1;22;22;49;53000
979;54;2;3;25;23;20;149000
747;88;1;1;13;11;16;76000
111;42;2;3;11;14;21;160000
774;84;2;2;29;6;57;191000
358;5;3;3;8;14;55;114000
100;52;2;1;27;12;59;141000
890;100;3;1;31;4;38;128000
908;35;3;2;1;15;10;130000
781;63;4;2;27;18;37;5000
189;10;4;2;4;23;26;154000
296;77;4;2;14;15;59;117000
15;78;4;3;3;4;11;91000
431;68;4;1;2;7;36;10000
186;54;1;1;31;7;54;105000
718;10;3;1;5;22;15;125000
727;64;4;3;10;20;38;121000
99;85;3;2;22;13;26;7000
862;95;1;3;24;19;21;45000
138;38;1;2;30;14;22;114000
610;65;4;2;9;11;22;146000
94;16;1;2;4;10;32;107000
110;56;3;1;12;13;34;7000
330;37;2;1;25;17;49;23000
118;48;2;3;23;4;30;9000
768;61;1;1;4;0;47;121000
894;74;3;3;24;22;21;123000
554;71;2;2;19;13;37;98000
5;61;4;1;19;15;31;171000
980;96;2;2;7;11;27;111000
530;82;1;1;27;13;14;141000
673;13;4;2;30;18;44;28000
446;76;3;3;11;3;25;171000
207;32;1;3;29;17;18;41000
655;48;1;1;10;22;37;47000
626;99;1;2;6;6;23;95000
388;85;3;2;24;3;46;150000
457;9;2;2;27;2;37;184000
935;10;2;2;2;6;37;82000
805;38;4;1;28;11;12;192000
196;59;3;2;1;13;24;68000
414;24;3;2;26;23;57;29000
643;43;2;1;14;13;27;198000
174;32;3;3;7;2;55;84000
785;69;4;3;29;3;57;62000
728;8;2;3;5;22;51;2000
217;85;2;3;25;11;17;24000
749;23;4;1;30;0;11;12000
326;43;2;2;29;12;56;76000
658;38;3;2;10;20;29;181000
72;91;3;1;14;10;54;93000
635;19;3;1;26;22;58;77000
894;26;4;1;19;20;20;135000
945;11;4;3;15;4;45;162000
929;89;3;3;26;12;53;92000
813;10;3;2;12;5;34;121000
948;71;4;1;13;7;22;128000
777;54;4;2;26;17;13;74000
429;2;2;1;6;14;16;125000
296;43;3;2;7;1;50;42000
551;13;2;3;11;21;38;164000
282;69;2;3;18;7;45;94000
181;12;2;3;25;14;52;169000
749;63;4;1;19;2;30;179000
145;18;1;2;29;1;24;141000
774;42;2;2;5;11;30;194000
225;14;2;1;21;11;19;118000
49;99;3;2;14;1;38;63000
827;17;1;3;20;5;13;113000
660;26;2;3;31;3;43;185000
301;38;2;3;3;7;35;192000
179;28;2;1;22;7;32;30000
195;78;1;1;31;9;33;40000
72;63;4;1;19;9;35;28000
135;63;2;2;14;3;15;31000
771;83;1;1;6;23;37;152000
264;7;4;1;27;14;36;141000
533;36;3;1;9;1;17;154000
605;45;4;2;10;23;52;38000
351;31;2;1;4;17;43;38000
364;62;4;3;4;7;57;157000
625;32;3;2;2;3;44;107000
149;13;4;2;19;5;55;70000
390;51;2;2;1;6;19;15000
648;40;4;1;26;14;51;151000
159;24;4;1;7;14;53;92000
159;92;1;3;4;19;59;180000
740;88;2;3;2;15;16;118000
54;81;2;1;30;16;49;120000
195;25;4;2;6;0;53;194000
322;72;1;1;27;0;18;39000
904;39;3;1;22;2;45;187000
206;50;3;3;23;9;46;75000
74;13;3;2;27;23;25;54000
953;80;2;2;7;9;47;44000
682;46;2;1;26;4;29;126000
983;30;2;1;28;7;46;94000
491;93;2;1;6;15;39;194000
134;37;3;3;27;13;43;20000
714;37;3;2;9;6;22;100000
611;18;1;1;19;6;43;127000
572;78;1;1;16;15;31;124000
355;53;1;1;14;21;52;48000
961;76;4;2;18;20;24;75000
502;14;1;1;8;13;31;54000
102;91;3;1;11;22;25;63000
194;54;1;2;27;20;57;49000
196;87;4;3;8;10;27;161000
90;76;3;3;3;13;45;159000
244;23;2;1;18;4;36;104000
456;27;1;3;5;0;32;107000
468;68;3;3;10;7;43;88000
969;21;1;3;18;8;33;185000
765;8;3;3;20;11;13;58000
183;24;2;2;10;10;21;78000
86;86;3;3;20;16;37;127000
780;17;1;1;15;20;48;166000
522;62;4;3;6;13;58;156000
245;84;1;2;11;21;31;112000
31;33;3;1;15;13;27;113000
404;64;4;3;28;12;55;125000
993;42;3;1;23;15;35;156000
91;96;4;2;10;4;58;59000
208;93;1;1;28;14;48;35000
111;8;2;1;13;17;59;66000
35;65;1;2;3;7;18;38000
71;6;3;3;19;8;43;92000
731;59;2;1;12;1;26;195000
459;85;2;2;18;14;56;21000
917;41;3;3;31;5;18;169000
675;42;2;1;13;1;34;46000
330;17;4;1;6;7;39;28000
726;49;4;2;20;0;38;146000
364;85;2;2;9;8;39;110000
521;1;3;3;31;1;50;164000
637;97;2;1;1;7;55;38000
924;5;3;2;5;0;13;116000
266;34;2;1;3;16;46;47000
605;55;4;2;25;20;50;8000
761;41;3;2;12;9;55;39000
26;70;3;2;20;19;22;49000
448;26;4;2;24;3;58;94000
723;51;4;2;22;13;40;134000
487;72;1;1;9;5;38;154000
698;16;2;3;25;20;10;190000
612;4;3;2;2;7;37;111000
385;66;2;2;18;15;32;74000
654;47;4;1;29;17;43;178000
926;19;1;3;12;20;52;158000
465;97;1;2;28;5;26;99000
435;2;2;2;29;22;19;180000
137;79;1;3;23;22;49;56000
668;74;3;1;3;5;37;160000
407;89;4;1;4;1;54;45000
250;70;2;2;9;18;11;23000
789;13;2;1;19;6;52;125000
431;40;1;1;23;12;58;141000
599;92;2;3;31;18;41;178000
49;47;2;2;6;15;38;109000
106;15;3;2;22;23;46;32000
622;40;3;2;3;1;42;90000
990;84;4;1;17;1;23;23000
477;16;1;2;15;19;36;119000
467;78;2;2;7;11;57;139000
727;98;4;1;7;1;40;86000
641;10;1;1;28;19;28;199000
353;36;2;1;18;5;47;171000
154;86;3;3;8;10;31;109000
27;83;4;3;24;11;56;141000
469;22;2;1;26;9;48;157000
584;97;3;1;21;22;29;179000
890;45;3;1;3;22;49;111000
278;62;1;1;9;7;22;18000
6;3;4;3;28;4;33;4000
223;46;2;3;19;20;42;7000
133;69;1;2;26;1;31;14000
110;56;4;3;27;17;32;120000
361;11;3;3;17;11;34;9000
734;98;3;1;31;15;53;24000
579;16;2;2;22;7;34;112000
307;7;4;2;5;15;35;15000
67;84;4;1;16;16;51;177000
572;91;2;2;10;10;53;84000
687;12;2;1;3;0;45;91000
594;14;3;2;4;1;44;100000
436;85;3;1;9;1;35;144000
4;11;1;1;25;23;59;23000
795;83;2;3;4;18;31;86000
384;66;4;1;9;17;14;181000
813;83;2;3;19;13;48;42000
409;69;2;1;24;18;33;6000
65;27;3;2;31;11;57;34000
999;30;4;2;30;13;24;64000
209;50;2;3;7;8;39;42000
684;22;3;2;5;5;52;83000
503;59;3;3;29;10;18;24000
744;20;4;3;17;21;53;52000
621;26;3;1;1;21;46;103000
332;9;3;3;23;23;26;74000
357;80;2;3;21;12;25;174000
929;69;1;1;13;9;31;105000
485;99;1;2;5;7;28;97000
668;27;2;2;29;0;54;199000
706;37;2;1;21;5;24;35000
60;86;2;2;21;17;58;102000
967;8;4;2;20;13;32;152000
498;69;2;1;18;14;41;141000
92;58;1;2;28;13;41;50000
536;38;3;3;8;3;19;23000
787;62;3;3;26;11;40;197000
531;34;2;1;17;21;23;157000
510;16;4;1;27;6;38;17000
140;51;3;2;14;8;27;31000
451;89;4;1;11;2;33;92000
811;63;4;2;11;18;46;90000
371;96;1;2;30;2;27;83000
628;31;2;3;24;7;19;185000
571;2;1;1;9;7;24;122000
981;24;3;3;25;18;42;185000
900;11;2;2;16;22;37;56000
462;75;1;3;29;2;45;152000
331;82;3;3;16;0;15;15000
739;2;1;3;21;21;17;180000
943;78;2;3;20;17;28;142000
693;94;1;1;30;2;58;117000
108;82;1;1;26;5;34;122000
676;83;2;3;5;22;41;48000
365;94;3;2;7;3;27;155000
991;27;3;3;12;17;51;194000
416;3;3;2;17;2;14;51000
42;8;2;2;22;15;29;141000
309;76;4;1;12;22;35;26000
136;35;2;1;8;13;40;70000
606;74;4;1;26;4;17;72000
238;33;3;1;22;8;31;27000
23;57;4;2;16;0;39;5000
682;1;3;3;10;9;17;148000
80;81;2;3;9;20;15;190000
300;15;2;2;28;3;24;52000
218;58;4;3;10;6;40;200000
711;21;1;2;23;7;16;170000
194;88;4;2;6;21;29;153000
158;6;2;2;5;15;58;50000
245;88;1;1;30;22;13;184000
471;56;4;3;29;1;37;27000
543;51;3;1;22;1;31;173000
971;24;3;1;25;3;20;189000
653;11;3;1;24;1;57;97000
313;75;2;3;18;17;15;194000
917;7;2;2;20;23;20;9000
709;39;3;2;18;0;22;189000
781;93;1;2;10;19;35;36000
323;95;1;2;14;9;39;107000
103;79;2;2;24;17;52;122000
744;32;2;2;15;1;48;38000
495;5;4;3;9;23;31;162000
67;46;3;2;22;3;35;171000
246;90;3;2;16;17;31;136000
637;50;4;2;13;5;36;181000
932;68;3;3;6;10;33;64000
321;83;3;2;1;10;21;185000
771;20;3;3;22;7;54;130000
245;56;2;2;24;20;33;32000
823;53;3;3;8;22;52;193000
385;94;4;2;27;20;25;136000
944;27;2;2;14;22;16;101000
824;59;2;2;20;11;52;76000
889;75;2;1;7;7;47;17000
143;96;3;1;28;14;45;116000
290;85;3;3;5;23;23;8000
665;6;4;1;1;20;40;54000
410;93;4;3;23;17;22;83000
105;42;3;2;1;22;14;152000
342;59;3;3;21;0;35;153000
634;64;2;2;4;22;37;116000
206;70;1;3;21;17;34;95000
327;57;2;3;4;4;13;101000
287;28;1;2;14;9;49;186000
199;27;4;3;2;8;21;11000
379;13;4;2;5;12;44;115000
862;32;3;1;21;9;30;194000
839;56;1;1;4;3;31;157000
384;39;1;3;27;16;40;37000
831;23;2;1;23;20;18;55000
468;97;2;2;15;20;43;68000
872;93;2;2;8;3;48;103000
205;3;2;3;16;12;41;186000
760;98;4;2;1;13;51;198000
106;45;3;1;31;22;29;191000
78;23;1;1;11;12;42;40000
873;59;3;1;13;0;23;103000
269;81;1;3;4;0;32;62000
174;66;1;1;26;7;54;59000
618;89;4;1;2;17;17;172000
49;74;2;3;1;9;10;75000
860;96;2;1;25;7;44;4000
996;37;2;3;30;1;42;143000
874;64;2;3;26;8;27;88000
447;58;2;2;7;12;32;152000
769;17;1;2;17;4;37;79000
542;47;4;2;22;4;24;110000
643;69;2;3;2;22;24;83000
449;32;1;1;30;11;34;154000
886;88;3;1;5;20;55;113000
671;26;4;3;9;10;14;99000
396;39;1;2;23;12;37;160000
430;85;1;3;24;7;40;50000
480;32;2;3;8;22;23;57000
537;8;4;3;13;6;25;68000
826;36;4;3;4;12;28;127000
677;42;3;1;4;16;13;145000
697;84;4;3;14;5;42;97000
415;75;4;2;20;20;42;84000
666;57;2;3;4;20;17;164000
126;53;2;2;24;11;28;92000
923;17;2;1;7;20;23;96000
642;6;4;2;23;6;51;187000
131;27;2;3;6;22;17;7000
234;15;3;1;11;6;30;170000
864;91;4;2;1;13;45;134000
693;92;4;2;20;3;26;100000
651;64;3;1;31;11;32;136000
168;91;4;3;17;13;39;175000
944;76;3;3;26;2;32;169000
772;77;4;2;10;21;36;118000
673;42;3;2;22;8;54;192000
427;37;3;3;10;23;37;180000
641;55;4;2;28;0;14;39000
132;32;1;2;15;17;25;84000
957;84;4;2;4;19;24;44000
435;23;1;1;18;0;44;9000
172;19;3;1;2;16;38;39000
74;40;3;1;22;0;38;200000
955;28;1;3;23;2;22;129000
722;44;1;2;10;16;24;200000
245;87;2;3;23;1;20;126000
938;79;4;1;16;5;42;165000
196;39;2;2;23;3;12;106000
237;7;3;3;3;8;16;53000
430;65;1;3;14;12;59;168000
221;41;2;2;24;21;52;53000
811;12;1;3;7;5;30;175000
514;26;1;1;6;3;28;198000
934;6;2;3;9;22;40;171000
846;86;1;2;21;17;54;69000
786;31;1;1;29;15;33;165000
921;80;1;1;17;22;14;14000
980;98;2;1;30;20;40;165000
378;45;3;1;3;21;18;65000
363;81;2;1;4;9;52;135000
285;96;3;1;25;4;59;43000
536;41;2;2;28;5;58;102000
653;64;4;3;4;15;21;78000
286;51;4;2;2;7;27;111000
760;66;2;3;25;13;11;166000
244;4;4;3;18;21;59;137000
24;91;3;2;2;9;38;12000
254;13;1;3;13;8;21;109000
282;61;2;2;3;18;21;153000
192;84;1;1;3;8;38;13000
228;61;3;1;3;11;36;26000
758;62;2;2;22;14;11;136000
518;31;1;2;17;10;22;187000
795;72;2;1;4;6;12;124000
904;87;2;3;21;19;22;112000
371;40;3;1;1;2;21;43000
436;2;2;3;10;23;54;43000
730;93;4;3;8;5;26;127000
982;3;4;2;27;8;24;131000
504;2;2;1;30;3;10;40000
743;81;1;3;1;16;52;190000
921;15;3;3;8;17;28;173000
367;8;1;1;7;21;12;62000
203;54;1;2;26;8;39;138000
67;97;2;1;1;1;14;129000
761;96;1;2;30;9;41;45000
889;42;1;2;27;12;49;27000
82;64;4;2;5;8;58;195000
161;50;3;3;25;13;15;70000
191;83;2;3;23;0;47;159000
553;42;3;2;15;9;27;100000
471;86;2;3;5;22;51;144000
432;67;3;1;7;11;14;103000
132;39;2;3;21;10;22;19000
352;55;4;1;11;3;36;15000
302;48;2;3;29;15;27;186000
30;22;1;3;22;16;41;193000
629;56;1;2;27;20;52;20000
952;93;3;1;13;5;11;189000
698;93;3;1;19;5;54;197000
989;38;2;1;1;9;10;97000
8;38;4;3;5;3;48;29000
373;11;2;3;15;12;55;163000
618;8;4;2;12;15;26;60000
139;87;2;3;4;21;13;28000
136;18;1;3;17;6;14;42000
859;31;2;3;9;21;15;8000
845;71;4;1;21;12;29;183000
340;67;4;1;16;0;23;134000
615;77;3;3;27;2;27;191000
455;93;2;1;6;4;17;120000
206;51;4;2;21;5;16;15000
533;67;3;2;24;8;36;94000
114;65;4;2;16;15;42;121000
995;5;2;1;15;0;32;44000
304;89;2;3;21;15;56;27000
711;96;2;2;18;2;25;1000
933;66;3;1;31;13;32;101000
942;88;4;2;10;11;20;8000
796;42;3;1;29;16;51;90000
875;85;1;1;8;15;29;88000
783;4;4;3;24;0;39;151000
87;94;2;1;22;15;40;162000
317;60;2;3;5;20;23;183000
714;22;4;3;19;11;11;104000
819;97;1;2;29;23;52;93000
379;47;2;3;25;19;12;30000
899;59;4;3;29;0;30;82000
435;9;4;2;24;3;57;157000
631;4;1;2;28;20;30;164000
597;46;2;1;20;0;11;175000
62;51;1;1;26;0;54;165000
581;27;4;3;20;5;47;87000
497;50;4;3;5;10;50;10000
207;96;2;2;18;4;59;32000
256;58;1;3;17;9;13;163000
432;47;2;2;14;10;59;56000
812;99;1;1;9;21;21;182000
21;53;2;2;13;0;31;85000
238;92;2;2;19;1;10;153000
412;81;2;1;2;5;16;83000
331;52;3;3;23;0;12;31000
306;100;4;3;31;23;18;184000
539;17;1;1;11;21;46;81000
814;60;2;1;30;16;17;121000
384;68;3;3;20;10;34;177000
739;89;1;1;20;13;36;147000
968;6;3;3;5;1;54;129000
600;71;1;2;2;3;39;78000
472;16;2;2;29;20;24;128000
849;94;3;3;8;16;52;40000
849;83;1;2;23;6;47;13000
870;8;2;1;18;22;21;38000
932;14;3;2;28;22;21;8000
710;38;4;2;6;16;48;92000
149;32;3;3;26;1;35;24000
225;82;4;3;16;11;18;109000
551;10;3;1;16;20;26;109000
119;29;3;3;21;12;35;140000
149;98;1;1;3;4;30;33000
462;62;1;1;29;11;48;157000
824;68;2;3;6;8;30;158000
491;40;1;2;4;11;32;85000
42;6;1;2;13;0;34;151000
